Date,Author,Verified,Helpful,Title,Body,gpt_status,gpt_reason,BEN ANALYSIS,PAUL ANALYSIS,PATRICK ANALYSIS,DREW ANALYSIS,Rating,Images,Videos,URL,Variation,Style
"Reviewed in the United States on July 13, 2020",Rayna,yes,yes,Easy to make mistakes...,"I love the idea of this kit- we just got engaged 1 month ago and ordered this to commemorate the event. Unfortunately, while we followed all the instructions and found the process fairly simple, the casting of the fingertips did not turn out well. There must have been an empty space where tapping the bucket did not eliminate the air pockets, so most of the sculpture is fine, but the fingertips are half missing. At this price, I am really disappointed and wish we could do it over again. Oh well. Fair warning- make sure all the air is tapped out of the mold while adding the casting material.",Not in violation,No violation of Amazon guidelines,,,,,2,-,-,https://www.amazon.com/gp/customer-reviews/R28UUVYK6V0JR9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on July 25, 2017",JennaJenna,yes,yes,Product growing mold,"I bought this a few weeks ago to do a mold of me holding my newborn nephews foot. The mold came out decent, however, the directions said to be sure you let the sculpture dry before applying any paints, clear coats,or what ever else. Now today, mine has been drying three weeks with no paint or top coats and it is now GROWING MOLD!!!!! I am appalled, and so Heartbroken.",Not in violation,No violation of Amazon guidelines,,,,,2,"https://images-na.ssl-images-amazon.com/images/I/61mNjWYIbaL.jpg , https://images-na.ssl-images-amazon.com/images/I/61oHSmLjjaL.jpg , https://images-na.ssl-images-amazon.com/images/I/61sd3VIIPaL.jpg",-,https://www.amazon.com/gp/customer-reviews/R343K7EJEV6EIK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on April 4, 2017",Kimberly Fretwell,yes,yes,Not as easy as you think!,The reviews and directions made it seem easier than it really is. The molding mix sets extremely fast. We didn't have time to mix it completely and  then insert our hands before it hardened completely. I'm now stuck until I can order more molding mix to finish my project. Not as simple as others make it out to be. Left me very disappointed because this was an important gift to me. I tried emailing the company and got no response. Not as lucky as others 💔,Not in violation,No violation of Amazon guidelines,,,,,2,-,-,https://www.amazon.com/gp/customer-reviews/R331NJONXPILS0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on May 9, 2019",OctoberRoseOctoberRose,yes,yes,"Stone sets in minutes, not hours.","I wish this company would contact me. I can't figure out how to get to them. I am so disappointed and angry. The rubber mold part was easy enough, even with a 4 & 7 year old doing it. But when I went to mix the stone, WITH COLD WATER, it set in my bowl before I ever got all the lumps out! I'm sure my bowl is ruined and I have no sculpture of my kids hands for mother's day. I followed the instructions and I want either a refund or a replacement or something. I'm furious and very sad.",Violation,Profanity or harassment,"Maybe. Not profanity or harassment, but mentions not being able to contact the seller which would fall under seller feedback",,,,2,https://images-na.ssl-images-amazon.com/images/I/71RZdp3P0WL.jpg,-,https://www.amazon.com/gp/customer-reviews/RUKV3T0TAV9TX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on October 10, 2018",Ariel JacobsAriel Jacobs,yes,yes,Mold :(,We were so super impressed with this.... at first...We did this on october 3rd and we left it to air dry. This is 7 days later... covered in mold spots. So disappointing. We did everything we were supposed to do. I was set to buy this for every baby shower I go to because it's such a neat project/product. But now I can't. I don't want to pass on the disappointment.,Not in violation,No violation of Amazon guidelines,,,,,2,https://images-na.ssl-images-amazon.com/images/I/61L-n6v2u+L.jpg,-,https://www.amazon.com/gp/customer-reviews/R2M4Q2ECAKQZ9D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on February 22, 2021",Tracy,yes,yes,Became Powdery/Eroding,"first, it took wayyyy longer for making this than it should have, the mold took forever to turn from pink to white when we put our hands in. we stood there for over 20 minutes for the hand mold to turn white and dry so for people who have a hard time sitting still this was terrible. then the process for the plaster was fine and ive been letting it dry for at least 5 days so far but i noticed for some reason that it became chalky and powdery as if its eroding. it wasnt under a fan or anything that couldve made it become dusty its just eroding. so im not sure what itll be like after 10 days drying but if it falls apart im definitely going to update my review :(",Not in violation,No violation of Amazon guidelines,,,,,2,-,-,https://www.amazon.com/gp/customer-reviews/R1CRPXB9VNL2SR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on August 31, 2022",Anna kowski,yes,yes,This item does not come with everything it tells you it comes with.,Tho product works good the only thing that was wrong was that it doesn’t come with everything that shows in the ad,Violation,"Repetitive text, spam, or pictures created with symbols",Maybe. Text from title and main comment can be matching in content.,Test this to see if matching titles and descriptions can be removed,,,2,-,-,https://www.amazon.com/gp/customer-reviews/R1E0JMGVKKJ9TO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on March 10, 2019",Krystle GrilloKrystle Grillo,yes,yes,Disappointed,I did allot of research on this product before deciding to buy from this company.  I was so excited to gift this to my father so him & my son could do a hand mold.  My father always wanted one but his body won't allow him to go to the big E to get it done there professionally so I bought this as an xmas gift for him.  We tried it out this past week.  I opened the sealed container to see the clear bag was open (pictures attached) & the powder spilled out.  Having to try to save all the loose powder wasn't easy.  The end product came out with allot of bubbles & not as detailed as pictures showed.  I feel the end result was tainted from the open powder.. would be willing to try again but for that price im going to have to do some more research on other brands. Disappointed.  The end product was not nice enough to keep :(,Not in violation,No violation of Amazon guidelines,,,,,2,"https://images-na.ssl-images-amazon.com/images/I/61ZXuClqevL.jpg , https://images-na.ssl-images-amazon.com/images/I/71ZUm4PIJCL.jpg , https://images-na.ssl-images-amazon.com/images/I/71nXFoF0lyL.jpg",-,https://www.amazon.com/gp/customer-reviews/R9F5VJHS9IZ9G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on September 27, 2020",Amanda Proctor,yes,yes,Disappointed!,"Not very happy with this product, it was very easy to set up but I started to take off the mold and the plaster is starting to chip away as I get the molding out from the hands. I bought this product for my mother as a birthday present and a keep sake. It didn’t take 3 hours like it says in the instructions. I let it set for 24 hours and there was still still water on the top. I will not be buying this product again!",Not in violation,No violation of Amazon guidelines,,,,,2,-,-,https://www.amazon.com/gp/customer-reviews/R324PAIZ2D1UN3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on August 21, 2018",JuleeneHJuleeneH,yes,yes,molding powder sets VERY QUICKLY. Didn’t even get a chance to use it.,It sets so fast and the instructions didn’t discuss how quickly it does set. I didn’t even get to use this kit because the molding powder set just as I was pouring it in the bucket. It was super lumpy so I was still stirring it when it set. I’m so bummed it didn’t work because it was supposed to be a gift for my mom with my little brother holding our dogs paw. I’m so sad I couldn’t even see the results and I spent $35 for nothing. I don’t know what to do with all this extra stuff when I can’t use it and i don’t know where to get more molding powder chase it’s all out of stock.,Not in violation,No violation of Amazon guidelines,,,,,2,https://images-na.ssl-images-amazon.com/images/I/71BzgR3SA-L.jpg,-,https://www.amazon.com/gp/customer-reviews/R1KCNW52P36L8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on January 19, 2020",michele rognlie,yes,yes,Didn’t work,I have used other Luna casting products that come with a tub and have been very pleased and they come out amazing.  This one did not work!  It says it can be used for 4 adults.  We tried this and there wasn’t enough molding powder and was much too thick- so not enough supply and question if the directions were correct (didn’t call for enough water).  I was very excited to be able to do this with my immediate family but now wasted the product and don’t know when we will all be together to do again.,Not in violation,No violation of Amazon guidelines,,,,,2,-,-,https://www.amazon.com/gp/customer-reviews/R1QXQAXYJ3JR46/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B018DHY2FU,Size: Ring of Hands Casting Kit (6 Hands)
"Reviewed in the United States on July 4, 2020",J,yes,yes,Molded and didn’t set right.,"It was ok except even when we put upside down like instructions said to get moisture out, in a few days we realized it had mold all over it. 2 or 3 fingers cracked right off when pull it out, even 3 hours PAST the instructions ready time it felt soft like we could scratch or smudge it easily. we had to toss the whole it was pretty upsetting especially when you spend that much money and it was suppose to be memorable :/",Not in violation,No violation of Amazon guidelines,,,,,2,-,-,https://www.amazon.com/gp/customer-reviews/R39UJ68JW8OIVQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on June 17, 2022",Clin Clin,yes,yes,No bucket!!!,"The media could not be loaded.                  The product pics on Amazon is misleading. No bucket, I have to buy a bucket for this. Not worth it.",Not in violation,No violation of Amazon guidelines,,,,,2,https://m.media-amazon.com/images/I/71czyudMJqL.jpg,-,https://www.amazon.com/gp/customer-reviews/R3GONC9PQQDNH7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on August 24, 2020",Brittney LattenBrittney Latten,yes,yes,My Keepsake grew MOLD!!,"I purchased this for my husband and I to celebrate our 13 year anniversary. It was fun to do and the instructions were pretty clear. I loved the results at first. After 4 days our keepsake began to MOLD! This was very shocking to me and really grossed me out. Idk what to do with it now, I'm thinking I may just have to throw it away and take the lost.",Not in violation,No violation of Amazon guidelines,,,,,2,"https://images-na.ssl-images-amazon.com/images/I/613im7JMg6L.jpg , https://images-na.ssl-images-amazon.com/images/I/61esf8-VmEL.jpg , https://images-na.ssl-images-amazon.com/images/I/61t4y-GyFVL.jpg , https://images-na.ssl-images-amazon.com/images/I/61xVrVBQcDL.jpg",-,https://www.amazon.com/gp/customer-reviews/R2MJLF3NVFGZ0C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on December 28, 2019",Me,yes,yes,It didn’t work,"This def didn’t work for me, which I’m very upset because it was to be a gif to a very special friend. The carving of the hands was doable, the issue I had was the molding powers forming and solidifying. It didn’t get hard, so I was stuck with a liquify substance, that you can’t throw down a pipe and no gift and unable to return because it’s been “used”. Smh",Not in violation,No violation of Amazon guidelines,,,,,2,-,-,https://www.amazon.com/gp/customer-reviews/R1XBIDT5FA74CK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on May 10, 2020",James Crowe,yes,yes,Don’t waste your money,"Don’t believe the hype. This product won’t work well with small children. First, the instructions read line an excerpt from the Hitchhiker’s Guide to the Galaxy. I had to read them 3-4 times to make sense of it all.  The set time for the mold is longer than advertised.",Not in violation,No violation of Amazon guidelines,,,,,2,-,-,https://www.amazon.com/gp/customer-reviews/RVEP939GUF8H6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on November 25, 2020",Jennifer,yes,yes,Nope,"Doesn't seem to work that well. It's still a bit soft and ""sheds"" leaving a powder residue. My husband's finger wasn't complete, weird 😕  I wouldn't recommend this brand.",Not in violation,No violation of Amazon guidelines,,,,,2,-,-,https://www.amazon.com/gp/customer-reviews/R1DONQURGH667T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on February 26, 2018",Jeff L Collins,yes,yes,"Can only say that once you add the water, ...","Can only say that once you add the water, be prepared to insert your hands quickly. Don’t try to concern yourself with the consistency of the mold. If you try to get the clumps out of the mold it will dry before you can get your hands in.",Not in violation,No violation of Amazon guidelines,,,,,2,-,-,https://www.amazon.com/gp/customer-reviews/R3S86KN7L2K1FM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on August 17, 2020",oded frangioded frangi,yes,yes,Came out like a disease in hand,A lot of bubbles on step one and this is the result.Very disappointed.,Not in violation,No violation of Amazon guidelines,,,,,2,"https://images-na.ssl-images-amazon.com/images/I/713Ek-XYVwL.jpg , https://images-na.ssl-images-amazon.com/images/I/71rzR5QYENL.jpg",-,https://www.amazon.com/gp/customer-reviews/R6D8M4QFELIHW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on May 9, 2019",lorin wolff,yes,yes,Hardens too fast to pour,"The mold was easy, however once the casting powder was mixed it hardened so fast it wouldn't pour into mold.",Not in violation,No violation of Amazon guidelines,,,,,2,-,-,https://www.amazon.com/gp/customer-reviews/R2JRI3RTF22W6B/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on May 19, 2018",darcya3darcya3,yes,yes,Recieved item a week ago. Did it the same ...,Recieved item a week ago. Did it the same night we recieved.but just noticed It has started to mold! 😭😱,Violation,"Seller, order, or shipping feedback (product condition and damage)",Not in violation. The product condition and/or damage was not related to shipping in the review.,,,,2,"https://images-na.ssl-images-amazon.com/images/I/6102jwdVPPL.jpg , https://images-na.ssl-images-amazon.com/images/I/613lt41MBlL.jpg",-,https://www.amazon.com/gp/customer-reviews/R3F0XFR8BZRAA1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on October 1, 2020",Amazon CustomerAmazon Customer,yes,yes,Mold,It worked well for the most part until it dried. There is mold on it everywhere and it’s just upsetting bc I can’t keep it anymore,Not in violation,No violation of Amazon guidelines,,,,,2,https://images-na.ssl-images-amazon.com/images/I/613FSofij+L.jpg,-,https://www.amazon.com/gp/customer-reviews/R4B0L4RNX0LR0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
